Edge,GO,Ref,ONTOLOGY,ID,Description,Diff_RR,Diff_Corr,Count,TF(Corr),TF(RR),TF(Count),IDF(Corr),IDF(RR),IDF(Count),TFIDF(Corr),TFIDF(RR),TFIDF(Count)
"['ICD9 401', 'ICD9 272']",GO:0090205,"['ICD9 401', 'ICD9 272']_GO:0090205",BP,GO:0090205,positive regulation of cholesterol metabolic process,1.0571280425040448,0.0029447196657358,19,0.0001549852455650421,0.055638318026528674,0.05263157894736842,5.157562635265674,4.244966530717321,3.4965075614664802,0.0007993461115437362,0.23618279784802043,0.18402671376139368
"['ICD9 401', 'ICD9 272']",GO:0045019,"['ICD9 401', 'ICD9 272']_GO:0045019",BP,GO:0045019,negative regulation of nitric oxide biosynthetic process,1.0571280425040448,0.0029447196657358,19,0.0001549852455650421,0.055638318026528674,0.05263157894736842,3.888564628020572,3.535525782017729,2.803360380906535,0.000602670143769305,0.1967107078508939,0.1475452832056071
"['ICD9 401', 'ICD9 272']",GO:1904406,"['ICD9 401', 'ICD9 272']_GO:1904406",BP,GO:1904406,negative regulation of nitric oxide metabolic process,1.0571280425040448,0.0029447196657358,19,0.0001549852455650421,0.055638318026528674,0.05263157894736842,3.888564628020572,3.535525782017729,2.803360380906535,0.000602670143769305,0.1967107078508939,0.1475452832056071
"['ICD9 401', 'ICD9 272']",GO:0030135,"['ICD9 401', 'ICD9 272']_GO:0030135",CC,GO:0030135,coated vesicle,1.0571280425040448,0.0029447196657358,19,0.0001549852455650421,0.055638318026528674,0.05263157894736842,2.8263568456433994,2.5520942517464937,2.1102132003465894,0.00043804360977648006,0.14199423161234714,0.1110638526498205
"['ICD9 401', 'ICD9 272']",GO:0030136,"['ICD9 401', 'ICD9 272']_GO:0030136",CC,GO:0030136,clathrin-coated vesicle,1.0571280425040448,0.0029447196657358,19,0.0001549852455650421,0.055638318026528674,0.05263157894736842,5.157562635265674,4.244966530717321,3.4965075614664802,0.0007993461115437362,0.23618279784802043,0.18402671376139368
"['ICD9 401', 'ICD9 272']",GO:0005811,"['ICD9 401', 'ICD9 272']_GO:0005811",CC,GO:0005811,lipid droplet,1.0571280425040448,0.0029447196657358,19,0.0001549852455650421,0.055638318026528674,0.05263157894736842,3.061258262962575,2.8631075161181037,2.1102132003465894,0.0004744498636232689,0.15929848652592363,0.1110638526498205
"['ICD9 401', 'ICD9 272']",GO:0035578,"['ICD9 401', 'ICD9 272']_GO:0035578",CC,GO:0035578,azurophil granule lumen,1.0571280425040448,0.0029447196657358,19,0.0001549852455650421,0.055638318026528674,0.05263157894736842,5.157562635265674,4.244966530717321,3.4965075614664802,0.0007993461115437362,0.23618279784802043,0.18402671376139368
"['ICD9 401', 'ICD9 272']",GO:0005777,"['ICD9 401', 'ICD9 272']_GO:0005777",CC,GO:0005777,peroxisome,1.0571280425040448,0.0029447196657358,19,0.0001549852455650421,0.055638318026528674,0.05263157894736842,3.431262292189915,2.8796363204456354,2.1102132003465894,0.0005317950289531233,0.1602181213976971,0.1110638526498205
"['ICD9 401', 'ICD9 272']",GO:0042579,"['ICD9 401', 'ICD9 272']_GO:0042579",CC,GO:0042579,microbody,1.0571280425040448,0.0029447196657358,19,0.0001549852455650421,0.055638318026528674,0.05263157894736842,3.431262292189915,2.8796363204456354,2.1102132003465894,0.0005317950289531233,0.1602181213976971,0.1110638526498205
"['ICD9 401', 'ICD9 272']",GO:0030674,"['ICD9 401', 'ICD9 272']_GO:0030674",MF,GO:0030674,protein-macromolecule adaptor activity,1.0571280425040448,0.0029447196657358,19,0.0001549852455650421,0.055638318026528674,0.05263157894736842,1.9089896626541951,1.8236796762296492,1.7047480922384253,0.0002958652316475873,0.10146646980458207,0.08972358380202237
"['ICD9 401', 'ICD9 272']",GO:0140272,"['ICD9 401', 'ICD9 272']_GO:0140272",MF,GO:0140272,exogenous protein binding,1.0571280425040448,0.0029447196657358,19,0.0001549852455650421,0.055638318026528674,0.05263157894736842,5.157562635265674,4.244966530717321,3.4965075614664802,0.0007993461115437362,0.23618279784802043,0.18402671376139368
"['ICD9 401', 'ICD9 719']",GO:0036035,"['ICD9 401', 'ICD9 719']_GO:0036035",BP,GO:0036035,osteoclast development,1.0228479610324035,0.0001209216588071,8,1.51152073508875e-05,0.12785599512905044,0.125,8.350188648880914,4.27793151269376,3.4965075614664802,0.00012621483284686215,0.5469591906493847,0.43706344518331003
"['ICD9 401', 'ICD9 719']",GO:0098751,"['ICD9 401', 'ICD9 719']_GO:0098751",BP,GO:0098751,bone cell development,1.0228479610324035,0.0001209216588071,8,1.51152073508875e-05,0.12785599512905044,0.125,8.350188648880914,4.27793151269376,3.4965075614664802,0.00012621483284686215,0.5469591906493847,0.43706344518331003
"['ICD9 401', 'ICD9 719']",GO:0050792,"['ICD9 401', 'ICD9 719']_GO:0050792",BP,GO:0050792,regulation of viral process,1.0228479610324035,0.0001209216588071,8,1.51152073508875e-05,0.12785599512905044,0.125,4.988498729493607,3.5721428558615522,2.803360380906535,7.540219266593471e-05,0.45671987957930693,0.35042004761331685
"['ICD9 401', 'ICD9 719']",GO:0002832,"['ICD9 401', 'ICD9 719']_GO:0002832",BP,GO:0002832,negative regulation of response to biotic stimulus,1.0228479610324035,0.0001209216588071,8,1.51152073508875e-05,0.12785599512905044,0.125,8.350188648880914,4.27793151269376,3.4965075614664802,0.00012621483284686215,0.5469591906493847,0.43706344518331003
"['ICD9 401', 'ICD9 719']",GO:0045335,"['ICD9 401', 'ICD9 719']_GO:0045335",CC,GO:0045335,phagocytic vesicle,1.0228479610324035,0.0001209216588071,8,1.51152073508875e-05,0.12785599512905044,0.125,8.350188648880914,4.27793151269376,3.4965075614664802,0.00012621483284686215,0.5469591906493847,0.43706344518331003
"['ICD9 401', 'ICD9 719']",GO:0005777,"['ICD9 401', 'ICD9 719']_GO:0005777",CC,GO:0005777,peroxisome,1.0228479610324035,0.0001209216588071,8,1.51152073508875e-05,0.12785599512905044,0.125,3.431262292189915,2.8796363204456354,2.1102132003465894,5.18642410217321e-05,0.3681787673603339,0.2637766500433237
"['ICD9 401', 'ICD9 719']",GO:0042579,"['ICD9 401', 'ICD9 719']_GO:0042579",CC,GO:0042579,microbody,1.0228479610324035,0.0001209216588071,8,1.51152073508875e-05,0.12785599512905044,0.125,3.431262292189915,2.8796363204456354,2.1102132003465894,5.18642410217321e-05,0.3681787673603339,0.2637766500433237
"['ICD9 401', 'ICD9 719']",GO:1904724,"['ICD9 401', 'ICD9 719']_GO:1904724",CC,GO:1904724,tertiary granule lumen,1.0228479610324035,0.0001209216588071,8,1.51152073508875e-05,0.12785599512905044,0.125,8.350188648880914,4.27793151269376,3.4965075614664802,0.00012621483284686215,0.5469591906493847,0.43706344518331003
"['ICD9 403', 'ICD9 079']",GO:0004222,"['ICD9 403', 'ICD9 079']_GO:0004222",MF,GO:0004222,metalloendopeptidase activity,1.4308739322665804,0.0138620890895816,1,0.0138620890895816,1.4308739322665804,1.0,2.2799296959205293,2.3771686704910007,1.8870696490323797,0.03160458856283307,3.4014286832063774,1.8870696490323797
"['ICD9 412', 'ICD9 427']",GO:0010457,"['ICD9 412', 'ICD9 427']_GO:0010457",BP,GO:0010457,centriole-centriole cohesion,3.860582995951417,0.028200629161958,16,0.001762539322622375,0.24128643724696355,0.0625,2.898231969532506,2.949704160633769,3.4965075614664802,0.005108247812382335,0.7117236078518672,0.21853172259165501
"['ICD9 412', 'ICD9 427']",GO:0140694,"['ICD9 412', 'ICD9 427']_GO:0140694",BP,GO:0140694,non-membrane-bounded organelle assembly,3.860582995951417,0.028200629161958,16,0.001762539322622375,0.24128643724696355,0.0625,2.898231969532506,2.949704160633769,3.4965075614664802,0.005108247812382335,0.7117236078518672,0.21853172259165501
"['ICD9 412', 'ICD9 427']",GO:1905475,"['ICD9 412', 'ICD9 427']_GO:1905475",BP,GO:1905475,regulation of protein localization to membrane,3.860582995951417,0.028200629161958,16,0.001762539322622375,0.24128643724696355,0.0625,2.898231969532506,2.949704160633769,3.4965075614664802,0.005108247812382335,0.7117236078518672,0.21853172259165501
"['ICD9 412', 'ICD9 427']",GO:0030010,"['ICD9 412', 'ICD9 427']_GO:0030010",BP,GO:0030010,establishment of cell polarity,3.860582995951417,0.028200629161958,16,0.001762539322622375,0.24128643724696355,0.0625,2.898231969532506,2.949704160633769,3.4965075614664802,0.005108247812382335,0.7117236078518672,0.21853172259165501
"['ICD9 412', 'ICD9 427']",GO:0007163,"['ICD9 412', 'ICD9 427']_GO:0007163",BP,GO:0007163,establishment or maintenance of cell polarity,3.860582995951417,0.028200629161958,16,0.001762539322622375,0.24128643724696355,0.0625,2.898231969532506,2.949704160633769,3.4965075614664802,0.005108247812382335,0.7117236078518672,0.21853172259165501
"['ICD9 412', 'ICD9 427']",GO:0036296,"['ICD9 412', 'ICD9 427']_GO:0036296",BP,GO:0036296,response to increased oxygen levels,3.860582995951417,0.028200629161958,16,0.001762539322622375,0.24128643724696355,0.0625,2.718799924194548,2.718426943957385,2.803360380906535,0.0047919917767356235,0.6559195522236285,0.17521002380665843
"['ICD9 412', 'ICD9 427']",GO:0098901,"['ICD9 412', 'ICD9 427']_GO:0098901",BP,GO:0098901,regulation of cardiac muscle cell action potential,3.860582995951417,0.028200629161958,16,0.001762539322622375,0.24128643724696355,0.0625,2.898231969532506,2.949704160633769,3.4965075614664802,0.005108247812382335,0.7117236078518672,0.21853172259165501
"['ICD9 412', 'ICD9 427']",GO:0071868,"['ICD9 412', 'ICD9 427']_GO:0071868",BP,GO:0071868,cellular response to monoamine stimulus,3.860582995951417,0.028200629161958,16,0.001762539322622375,0.24128643724696355,0.0625,2.898231969532506,2.949704160633769,3.4965075614664802,0.005108247812382335,0.7117236078518672,0.21853172259165501
"['ICD9 412', 'ICD9 427']",GO:0071870,"['ICD9 412', 'ICD9 427']_GO:0071870",BP,GO:0071870,cellular response to catecholamine stimulus,3.860582995951417,0.028200629161958,16,0.001762539322622375,0.24128643724696355,0.0625,2.898231969532506,2.949704160633769,3.4965075614664802,0.005108247812382335,0.7117236078518672,0.21853172259165501
"['ICD9 412', 'ICD9 427']",GO:0034394,"['ICD9 412', 'ICD9 427']_GO:0034394",BP,GO:0034394,protein localization to cell surface,3.860582995951417,0.028200629161958,16,0.001762539322622375,0.24128643724696355,0.0625,2.898231969532506,2.949704160633769,3.4965075614664802,0.005108247812382335,0.7117236078518672,0.21853172259165501
"['ICD9 412', 'ICD9 427']",GO:0071867,"['ICD9 412', 'ICD9 427']_GO:0071867",BP,GO:0071867,response to monoamine,3.860582995951417,0.028200629161958,16,0.001762539322622375,0.24128643724696355,0.0625,2.898231969532506,2.949704160633769,3.4965075614664802,0.005108247812382335,0.7117236078518672,0.21853172259165501
"['ICD9 412', 'ICD9 427']",GO:0071869,"['ICD9 412', 'ICD9 427']_GO:0071869",BP,GO:0071869,response to catecholamine,3.860582995951417,0.028200629161958,16,0.001762539322622375,0.24128643724696355,0.0625,2.898231969532506,2.949704160633769,3.4965075614664802,0.005108247812382335,0.7117236078518672,0.21853172259165501
"['ICD9 412', 'ICD9 427']",GO:0014704,"['ICD9 412', 'ICD9 427']_GO:0014704",CC,GO:0014704,intercalated disc,3.860582995951417,0.028200629161958,16,0.001762539322622375,0.24128643724696355,0.0625,2.898231969532506,2.949704160633769,3.4965075614664802,0.005108247812382335,0.7117236078518672,0.21853172259165501
"['ICD9 412', 'ICD9 427']",GO:0044291,"['ICD9 412', 'ICD9 427']_GO:0044291",CC,GO:0044291,cell-cell contact zone,3.860582995951417,0.028200629161958,16,0.001762539322622375,0.24128643724696355,0.0625,2.898231969532506,2.949704160633769,3.4965075614664802,0.005108247812382335,0.7117236078518672,0.21853172259165501
"['ICD9 412', 'ICD9 427']",GO:0034237,"['ICD9 412', 'ICD9 427']_GO:0034237",MF,GO:0034237,protein kinase A regulatory subunit binding,3.860582995951417,0.028200629161958,16,0.001762539322622375,0.24128643724696355,0.0625,2.898231969532506,2.949704160633769,3.4965075614664802,0.005108247812382335,0.7117236078518672,0.21853172259165501
"['ICD9 412', 'ICD9 427']",GO:0030674,"['ICD9 412', 'ICD9 427']_GO:0030674",MF,GO:0030674,protein-macromolecule adaptor activity,3.860582995951417,0.028200629161958,16,0.001762539322622375,0.24128643724696355,0.0625,1.9089896626541951,1.8236796762296492,1.7047480922384253,0.0033646693469076413,0.44002917175714806,0.10654675576490158
"['ICD9 414', 'ICD9 079']",GO:0097066,"['ICD9 414', 'ICD9 079']_GO:0097066",BP,GO:0097066,response to thyroid hormone,1.7010641287594688,0.0100160441194981,2,0.00500802205974905,0.8505320643797344,0.5,2.73183622392575,2.876542248099658,2.3978952727983707,0.013681096073041701,2.446591416551724,1.1989476363991853
"['ICD9 414', 'ICD9 079']",GO:0004222,"['ICD9 414', 'ICD9 079']_GO:0004222",MF,GO:0004222,metalloendopeptidase activity,1.7010641287594688,0.0100160441194981,2,0.00500802205974905,0.8505320643797344,0.5,2.2799296959205293,2.3771686704910007,1.8870696490323797,0.011417938211846956,2.0218581766915396,0.9435348245161899
"['ICD9 426', 'ICD9 294']",GO:1990778,"['ICD9 426', 'ICD9 294']_GO:1990778",BP,GO:1990778,protein localization to cell periphery,3.833239840699716,0.0236780171283637,17,0.0013928245369625707,0.225484696511748,0.058823529411764705,1.4339038235253856,1.2766361334444771,1.550597412411167,0.0019971764290506048,0.28786191110565934,0.09121161249477452
"['ICD9 426', 'ICD9 294']",GO:0032386,"['ICD9 426', 'ICD9 294']_GO:0032386",BP,GO:0032386,regulation of intracellular transport,3.833239840699716,0.0236780171283637,17,0.0013928245369625707,0.225484696511748,0.058823529411764705,1.2454668562937994,1.1741576779564769,1.550597412411167,0.0017347167974196397,0.2647545876709549,0.09121161249477452
"['ICD9 426', 'ICD9 294']",GO:0034504,"['ICD9 426', 'ICD9 294']_GO:0034504",BP,GO:0034504,protein localization to nucleus,3.833239840699716,0.0236780171283637,17,0.0013928245369625707,0.225484696511748,0.058823529411764705,1.9379090377267794,1.737530635221443,2.1102132003465894,0.0026991672581473825,0.3917865679627718,0.12413018825568173
"['ICD9 426', 'ICD9 294']",GO:0033157,"['ICD9 426', 'ICD9 294']_GO:0033157",BP,GO:0033157,regulation of intracellular protein transport,3.833239840699716,0.0236780171283637,17,0.0013928245369625707,0.225484696511748,0.058823529411764705,1.847580754222827,1.642978621378259,1.8870696490323797,0.0025733558085013664,0.3704665358167668,0.1110040970019047
"['ICD9 426', 'ICD9 294']",GO:0042176,"['ICD9 426', 'ICD9 294']_GO:0042176",BP,GO:0042176,regulation of protein catabolic process,3.833239840699716,0.0236780171283637,17,0.0013928245369625707,0.225484696511748,0.058823529411764705,0.8660861793506169,0.7177936771352152,1.0116009116784799,0.001206306081723705,0.16185148944688563,0.05950593598108705
"['ICD9 426', 'ICD9 294']",GO:1903829,"['ICD9 426', 'ICD9 294']_GO:1903829",BP,GO:1903829,positive regulation of protein localization,3.833239840699716,0.0236780171283637,17,0.0013928245369625707,0.225484696511748,0.058823529411764705,0.8983930003837383,0.7185581161961222,1.0986122886681098,0.0012513038147698948,0.16202385875653597,0.06462425227459469
"['ICD9 426', 'ICD9 294']",GO:0007040,"['ICD9 426', 'ICD9 294']_GO:0007040",BP,GO:0007040,lysosome organization,3.833239840699716,0.0236780171283637,17,0.0013928245369625707,0.225484696511748,0.058823529411764705,2.5460527608725227,2.361610991885063,2.1102132003465894,0.003546204757744546,0.5325071377840116,0.12413018825568173
"['ICD9 426', 'ICD9 294']",GO:0080171,"['ICD9 426', 'ICD9 294']_GO:0080171",BP,GO:0080171,lytic vacuole organization,3.833239840699716,0.0236780171283637,17,0.0013928245369625707,0.225484696511748,0.058823529411764705,2.5460527608725227,2.361610991885063,2.1102132003465894,0.003546204757744546,0.5325071377840116,0.12413018825568173
"['ICD9 426', 'ICD9 294']",GO:0046785,"['ICD9 426', 'ICD9 294']_GO:0046785",BP,GO:0046785,microtubule polymerization,3.833239840699716,0.0236780171283637,17,0.0013928245369625707,0.225484696511748,0.058823529411764705,2.6968568726312188,2.3062861201651983,2.803360380906535,0.003756248424876904,0.5200322258747065,0.16490355181803146
"['ICD9 426', 'ICD9 294']",GO:2001234,"['ICD9 426', 'ICD9 294']_GO:2001234",BP,GO:2001234,negative regulation of apoptotic signaling pathway,3.833239840699716,0.0236780171283637,17,0.0013928245369625707,0.225484696511748,0.058823529411764705,3.0730291875589746,2.956812010905426,3.4965075614664802,0.0042801904552342935,0.6667158589213013,0.2056769153803812
"['ICD9 426', 'ICD9 294']",GO:0090322,"['ICD9 426', 'ICD9 294']_GO:0090322",BP,GO:0090322,regulation of superoxide metabolic process,3.833239840699716,0.0236780171283637,17,0.0013928245369625707,0.225484696511748,0.058823529411764705,3.0730291875589746,2.956812010905426,3.4965075614664802,0.0042801904552342935,0.6667158589213013,0.2056769153803812
"['ICD9 426', 'ICD9 294']",GO:0005788,"['ICD9 426', 'ICD9 294']_GO:0005788",CC,GO:0005788,endoplasmic reticulum lumen,3.833239840699716,0.0236780171283637,17,0.0013928245369625707,0.225484696511748,0.058823529411764705,1.5353265499517865,1.2957001789354015,1.7047480922384253,0.002138440491022938,0.29216056161746656,0.10027929954343678
"['ICD9 426', 'ICD9 294']",GO:0005635,"['ICD9 426', 'ICD9 294']_GO:0005635",CC,GO:0005635,nuclear envelope,3.833239840699716,0.0236780171283637,17,0.0013928245369625707,0.225484696511748,0.058823529411764705,2.0213461460995124,1.7476459138891862,2.1102132003465894,0.00281538050998213,0.39406740850329963,0.12413018825568173
"['ICD9 426', 'ICD9 294']",GO:0098978,"['ICD9 426', 'ICD9 294']_GO:0098978",CC,GO:0098978,glutamatergic synapse,3.833239840699716,0.0236780171283637,17,0.0013928245369625707,0.225484696511748,0.058823529411764705,3.0730291875589746,2.956812010905426,3.4965075614664802,0.0042801904552342935,0.6667158589213013,0.2056769153803812
"['ICD9 426', 'ICD9 294']",GO:0098791,"['ICD9 426', 'ICD9 294']_GO:0098791",CC,GO:0098791,Golgi apparatus subcompartment,3.833239840699716,0.0236780171283637,17,0.0013928245369625707,0.225484696511748,0.058823529411764705,3.0730291875589746,2.956812010905426,3.4965075614664802,0.0042801904552342935,0.6667158589213013,0.2056769153803812
"['ICD9 426', 'ICD9 294']",GO:0030674,"['ICD9 426', 'ICD9 294']_GO:0030674",MF,GO:0030674,protein-macromolecule adaptor activity,3.833239840699716,0.0236780171283637,17,0.0013928245369625707,0.225484696511748,0.058823529411764705,1.9089896626541951,1.8236796762296492,1.7047480922384253,0.0026588876429526633,0.4112118583292853,0.10027929954343678
"['ICD9 426', 'ICD9 294']",GO:0016661,"['ICD9 426', 'ICD9 294']_GO:0016661",MF,GO:0016661,"oxidoreductase activity, acting on other nitrogenous compounds as donors",3.833239840699716,0.0236780171283637,17,0.0013928245369625707,0.225484696511748,0.058823529411764705,3.0730291875589746,2.956812010905426,3.4965075614664802,0.0042801904552342935,0.6667158589213013,0.2056769153803812
"['ICD9 427', 'ICD9 079']",GO:0003081,"['ICD9 427', 'ICD9 079']_GO:0003081",BP,GO:0003081,regulation of systemic arterial blood pressure by renin-angiotensin,1.1592764839896106,0.0109470776593666,1,0.0109470776593666,1.1592764839896106,1.0,3.8445037177149732,4.152726278101425,3.4965075614664802,0.04208608075954942,4.814157918648681,3.4965075614664802
"['ICD9 428', 'ICD9 079']",GO:0016486,"['ICD9 428', 'ICD9 079']_GO:0016486",BP,GO:0016486,peptide hormone processing,2.036772268664739,0.0208053447459896,1,0.0208053447459896,2.036772268664739,1.0,3.2023663452946383,3.5891560343469853,3.4965075614664802,0.06662633581680973,7.310293478668647,3.4965075614664802
"['ICD9 455', 'ICD9 428']",GO:0072659,"['ICD9 455', 'ICD9 428']_GO:0072659",BP,GO:0072659,protein localization to plasma membrane,2.050778390512908,0.0104964134898102,13,0.0008074164222930923,0.1577521838856083,0.07692307692307693,1.6497612065875287,1.482850298843654,1.7047480922384253,0.0013320442910608377,0.23392287301801334,0.13113446863372502
"['ICD9 455', 'ICD9 428']",GO:1990778,"['ICD9 455', 'ICD9 428']_GO:1990778",BP,GO:1990778,protein localization to cell periphery,2.050778390512908,0.0104964134898102,13,0.0008074164222930923,0.1577521838856083,0.07692307692307693,1.4339038235253856,1.2766361334444771,1.550597412411167,0.0011577574951032526,0.20139213807814513,0.11927672403162824
"['ICD9 455', 'ICD9 428']",GO:0034976,"['ICD9 455', 'ICD9 428']_GO:0034976",BP,GO:0034976,response to endoplasmic reticulum stress,2.050778390512908,0.0104964134898102,13,0.0008074164222930923,0.1577521838856083,0.07692307692307693,1.6497612065875287,1.482850298843654,1.7047480922384253,0.0013320442910608377,0.23392287301801334,0.13113446863372502
"['ICD9 455', 'ICD9 428']",GO:0007249,"['ICD9 455', 'ICD9 428']_GO:0007249",BP,GO:0007249,canonical NF-kappaB signal transduction,2.050778390512908,0.0104964134898102,13,0.0008074164222930923,0.1577521838856083,0.07692307692307693,1.3125434700526897,1.2047737195986328,1.4170660197866443,0.0010597691526941034,0.19005568535467182,0.10900507844512648
"['ICD9 455', 'ICD9 428']",GO:0043122,"['ICD9 455', 'ICD9 428']_GO:0043122",BP,GO:0043122,regulation of canonical NF-kappaB signal transduction,2.050778390512908,0.0104964134898102,13,0.0008074164222930923,0.1577521838856083,0.07692307692307693,1.1923681478528372,1.0936881328652968,1.4170660197866443,0.0009627376239955788,0.17253169144927388,0.10900507844512648
"['ICD9 455', 'ICD9 428']",GO:0045732,"['ICD9 455', 'ICD9 428']_GO:0045732",BP,GO:0045732,positive regulation of protein catabolic process,2.050778390512908,0.0104964134898102,13,0.0008074164222930923,0.1577521838856083,0.07692307692307693,1.3902324276726954,1.1471194551981687,1.2992829841302609,0.001122496492907328,0.18096059923518032,0.099944844933097
"['ICD9 455', 'ICD9 428']",GO:1902117,"['ICD9 455', 'ICD9 428']_GO:1902117",BP,GO:1902117,positive regulation of organelle assembly,2.050778390512908,0.0104964134898102,13,0.0008074164222930923,0.1577521838856083,0.07692307692307693,2.0632860015426924,1.8810048413839262,2.1102132003465894,0.0016659310015330205,0.2967326216277166,0.16232409233435305
"['ICD9 455', 'ICD9 428']",GO:0043123,"['ICD9 455', 'ICD9 428']_GO:0043123",BP,GO:0043123,positive regulation of canonical NF-kappaB signal transduction,2.050778390512908,0.0104964134898102,13,0.0008074164222930923,0.1577521838856083,0.07692307692307693,1.7101634195660376,1.3882959042898748,1.7047480922384253,0.0013808140297625307,0.2190067107811732,0.13113446863372502
"['ICD9 455', 'ICD9 428']",GO:0042176,"['ICD9 455', 'ICD9 428']_GO:0042176",BP,GO:0042176,regulation of protein catabolic process,2.050778390512908,0.0104964134898102,13,0.0008074164222930923,0.1577521838856083,0.07692307692307693,0.8660861793506169,0.7177936771352152,1.0116009116784799,0.0006992922043287687,0.11323352014736143,0.07781545474449846
"['ICD9 455', 'ICD9 428']",GO:1903829,"['ICD9 455', 'ICD9 428']_GO:1903829",BP,GO:1903829,positive regulation of protein localization,2.050778390512908,0.0104964134898102,13,0.0008074164222930923,0.1577521838856083,0.07692307692307693,0.8983930003837383,0.7185581161961222,1.0986122886681098,0.0007253772621829946,0.11335411207866697,0.08450863758985461
"['ICD9 455', 'ICD9 428']",GO:0005788,"['ICD9 455', 'ICD9 428']_GO:0005788",CC,GO:0005788,endoplasmic reticulum lumen,2.050778390512908,0.0104964134898102,13,0.0008074164222930923,0.1577521838856083,0.07692307692307693,1.5353265499517865,1.2957001789354015,1.7047480922384253,0.0012396478700136683,0.20439953288803303,0.13113446863372502
"['ICD9 455', 'ICD9 428']",GO:1990204,"['ICD9 455', 'ICD9 428']_GO:1990204",CC,GO:1990204,oxidoreductase complex,2.050778390512908,0.0104964134898102,13,0.0008074164222930923,0.1577521838856083,0.07692307692307693,1.7636931117688062,1.738466085850112,1.8870696490323797,0.0014240347823273405,0.27424682165392056,0.14515920377172153
"['ICD9 455', 'ICD9 428']",GO:0050660,"['ICD9 455', 'ICD9 428']_GO:0050660",MF,GO:0050660,flavin adenine dinucleotide binding,2.050778390512908,0.0104964134898102,13,0.0008074164222930923,0.1577521838856083,0.07692307692307693,1.6006334865065803,1.3051242890879091,1.7047480922384253,0.0012923777630776618,0.20588620684576964,0.13113446863372502
"['ICD9 490', 'ICD9 428']",GO:0072659,"['ICD9 490', 'ICD9 428']_GO:0072659",BP,GO:0072659,protein localization to plasma membrane,2.671974944926613,0.0225163383107997,13,0.001732026023907669,0.20553653422512408,0.07692307692307693,1.6497612065875287,1.482850298843654,1.7047480922384253,0.002857429343042916,0.30477991119901415,0.13113446863372502
"['ICD9 490', 'ICD9 428']",GO:1990778,"['ICD9 490', 'ICD9 428']_GO:1990778",BP,GO:1990778,protein localization to cell periphery,2.671974944926613,0.0225163383107997,13,0.001732026023907669,0.20553653422512408,0.07692307692307693,1.4339038235253856,1.2766361334444771,1.550597412411167,0.0024835587381266777,0.26239536633474086,0.11927672403162824
"['ICD9 490', 'ICD9 428']",GO:0034976,"['ICD9 490', 'ICD9 428']_GO:0034976",BP,GO:0034976,response to endoplasmic reticulum stress,2.671974944926613,0.0225163383107997,13,0.001732026023907669,0.20553653422512408,0.07692307692307693,1.6497612065875287,1.482850298843654,1.7047480922384253,0.002857429343042916,0.30477991119901415,0.13113446863372502
"['ICD9 490', 'ICD9 428']",GO:0007249,"['ICD9 490', 'ICD9 428']_GO:0007249",BP,GO:0007249,canonical NF-kappaB signal transduction,2.671974944926613,0.0225163383107997,13,0.001732026023907669,0.20553653422512408,0.07692307692307693,1.3125434700526897,1.2047737195986328,1.4170660197866443,0.0022733594476413346,0.24762501485181443,0.10900507844512648
"['ICD9 490', 'ICD9 428']",GO:0043122,"['ICD9 490', 'ICD9 428']_GO:0043122",BP,GO:0043122,regulation of canonical NF-kappaB signal transduction,2.671974944926613,0.0225163383107997,13,0.001732026023907669,0.20553653422512408,0.07692307692307693,1.1923681478528372,1.0936881328652968,1.4170660197866443,0.002065212662159701,0.22479286835228013,0.10900507844512648
"['ICD9 490', 'ICD9 428']",GO:0045732,"['ICD9 490', 'ICD9 428']_GO:0045732",BP,GO:0045732,positive regulation of protein catabolic process,2.671974944926613,0.0225163383107997,13,0.001732026023907669,0.20553653422512408,0.07692307692307693,1.3902324276726954,1.1471194551981687,1.2992829841302609,0.0024079187440094445,0.23577495716364408,0.099944844933097
"['ICD9 490', 'ICD9 428']",GO:1902117,"['ICD9 490', 'ICD9 428']_GO:1902117",BP,GO:1902117,positive regulation of organelle assembly,2.671974944926613,0.0225163383107997,13,0.001732026023907669,0.20553653422512408,0.07692307692307693,2.0632860015426924,1.8810048413839262,2.1102132003465894,0.0035736650494363423,0.38661521595873144,0.16232409233435305
"['ICD9 490', 'ICD9 428']",GO:0043123,"['ICD9 490', 'ICD9 428']_GO:0043123",BP,GO:0043123,positive regulation of canonical NF-kappaB signal transduction,2.671974944926613,0.0225163383107997,13,0.001732026023907669,0.20553653422512408,0.07692307692307693,1.7101634195660376,1.3882959042898748,1.7047480922384253,0.002962047547823307,0.28534552864667545,0.13113446863372502
"['ICD9 490', 'ICD9 428']",GO:0042176,"['ICD9 490', 'ICD9 428']_GO:0042176",BP,GO:0042176,regulation of protein catabolic process,2.671974944926613,0.0225163383107997,13,0.001732026023907669,0.20553653422512408,0.07692307692307693,0.8660861793506169,0.7177936771352152,1.0116009116784799,0.0015000838015820333,0.14753282468707984,0.07781545474449846
"['ICD9 490', 'ICD9 428']",GO:1903829,"['ICD9 490', 'ICD9 428']_GO:1903829",BP,GO:1903829,positive regulation of protein localization,2.671974944926613,0.0225163383107997,13,0.001732026023907669,0.20553653422512408,0.07692307692307693,0.8983930003837383,0.7185581161961222,1.0986122886681098,0.0015560400563611272,0.14768994484228495,0.08450863758985461
